row_type,flow_id,step,x,y0,y1,node_x0,node_x1,node_y0,node_y1,label_x,label_y,publisher,genre,game_count,publisher_visible_total,publisher_full_total,publisher_top10_coverage_percent,publisher_visible_share_percent,genre_visible_total
flow,30,24,0.752,7455.024,7543.024,,,,,,,Nintendo,Adventure,88,1090,1217,89.6,8.07,476
flow,30,25,0.78,7582.7778,7670.7778,,,,,,,Nintendo,Adventure,88,1090,1217,89.6,8.07,476
flow,30,26,0.808,7691.5582,7779.5582,,,,,,,Nintendo,Adventure,88,1090,1217,89.6,8.07,476
flow,30,27,0.836,7779.468,7867.468,,,,,,,Nintendo,Adventure,88,1090,1217,89.6,8.07,476
flow,30,28,0.864,7844.6098,7932.6098,,,,,,,Nintendo,Adventure,88,1090,1217,89.6,8.07,476
flow,30,29,0.892,7885.0862,7973.0862,,,,,,,Nintendo,Adventure,88,1090,1217,89.6,8.07,476
flow,30,30,0.92,7899.0,7987.0,,,,,,,Nintendo,Adventure,88,1090,1217,89.6,8.07,476
flow,31,0,0.08,3788.0,3923.0,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,1,0.108,3778.144,3913.144,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,2,0.136,3749.472,3884.472,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,3,0.164,3703.328,3838.328,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,4,0.192,3641.056,3776.056,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,5,0.22,3564.0,3699.0,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,6,0.248,3473.504,3608.504,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,7,0.276,3370.912,3505.912,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,8,0.304,3257.568,3392.568,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,9,0.332,3134.816,3269.816,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,10,0.36,3004.0,3139.0,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,11,0.388,2866.464,3001.464,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,12,0.416,2723.552,2858.552,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,13,0.444,2576.608,2711.608,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,14,0.472,2426.976,2561.976,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,15,0.5,2276.0,2411.0,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,16,0.528,2125.024,2260.024,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,17,0.556,1975.392,2110.392,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,18,0.584,1828.448,1963.448,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,19,0.612,1685.536,1820.536,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,20,0.64,1548.0,1683.0,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,21,0.668,1417.184,1552.184,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,22,0.696,1294.432,1429.432,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,23,0.724,1181.088,1316.088,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,24,0.752,1078.496,1213.496,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,25,0.78,988.0,1123.0,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,26,0.808,910.944,1045.944,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,27,0.836,848.672,983.672,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,28,0.864,802.528,937.528,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,29,0.892,773.856,908.856,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,31,30,0.92,764.0,899.0,,,,,,,Konami,Misc,135,1091,1172,93.1,12.37,1412
flow,32,0,0.08,3923.0,4205.0,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,1,0.108,3916.1961,4198.1961,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,2,0.136,3896.403,4178.403,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,3,0.164,3864.5484,4146.5484,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,4,0.192,3821.5603,4103.5603,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,5,0.22,3768.3663,4050.3663,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,6,0.248,3705.8942,3987.8942,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,7,0.276,3635.072,3917.072,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,8,0.304,3556.8273,3838.8273,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,9,0.332,3472.088,3754.088,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,10,0.36,3381.7819,3663.7819,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,11,0.388,3286.8368,3568.8368,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,12,0.416,3188.1804,3470.1804,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,13,0.444,3086.7407,3368.7407,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,14,0.472,2983.4454,3265.4454,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,15,0.5,2879.2222,3161.2222,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,16,0.528,2774.9991,3056.9991,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,17,0.556,2671.7037,2953.7037,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,18,0.584,2570.264,2852.264,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,19,0.612,2471.6077,2753.6077,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,20,0.64,2376.6626,2658.6626,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,21,0.668,2286.3564,2568.3564,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,22,0.696,2201.6172,2483.6172,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,23,0.724,2123.3725,2405.3725,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,24,0.752,2052.5502,2334.5502,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,25,0.78,1990.0782,2272.0782,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,26,0.808,1936.8842,2218.8842,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,27,0.836,1893.896,2175.896,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,28,0.864,1862.0414,2144.0414,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,29,0.892,1842.2483,2124.2483,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,32,30,0.92,1835.4444,2117.4444,,,,,,,Konami,Sports,282,1091,1172,93.1,25.85,1031
flow,33,0,0.08,4205.0,4343.0,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,1,0.108,4201.0755,4339.0755,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,2,0.136,4189.6587,4327.6587,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,3,0.164,4171.2849,4309.2849,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,4,0.192,4146.4891,4284.4891,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,5,0.22,4115.8066,4253.8066,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,6,0.248,4079.7724,4217.7724,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,7,0.276,4038.9219,4176.9219,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,8,0.304,3993.79,4131.79,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,9,0.332,3944.912,4082.912,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,10,0.36,3892.823,4030.823,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,11,0.388,3838.0583,3976.0583,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,12,0.416,3781.1529,3919.1529,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,13,0.444,3722.642,3860.642,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,14,0.472,3663.0608,3801.0608,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,15,0.5,3602.9444,3740.9444,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,16,0.528,3542.8281,3680.8281,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,17,0.556,3483.2469,3621.2469,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,18,0.584,3424.736,3562.736,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,19,0.612,3367.8306,3505.8306,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,20,0.64,3313.0658,3451.0658,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,21,0.668,3260.9769,3398.9769,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,22,0.696,3212.0989,3350.0989,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,23,0.724,3166.967,3304.967,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,24,0.752,3126.1164,3264.1164,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,25,0.78,3090.0823,3228.0823,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,26,0.808,3059.3998,3197.3998,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,27,0.836,3034.604,3172.604,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,28,0.864,3016.2302,3154.2302,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,29,0.892,3004.8134,3142.8134,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,33,30,0.92,3000.8889,3138.8889,,,,,,,Konami,Action,138,1091,1172,93.1,12.65,1021
flow,34,0,0.08,4343.0,4430.0,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,1,0.108,4341.8832,4428.8832,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,2,0.136,4338.6342,4425.6342,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,3,0.164,4333.4053,4420.4053,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,4,0.192,4326.3489,4413.3489,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,5,0.22,4317.6173,4404.6173,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,6,0.248,4307.3627,4394.3627,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,7,0.276,4295.7374,4382.7374,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,8,0.304,4282.8937,4369.8937,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,9,0.332,4268.984,4355.984,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,10,0.36,4254.1605,4341.1605,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,11,0.388,4238.5755,4325.5755,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,12,0.416,4222.3813,4309.3813,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,13,0.444,4205.7303,4292.7303,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,14,0.472,4188.7746,4275.7746,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,15,0.5,4171.6667,4258.6667,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,16,0.528,4154.5587,4241.5587,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,17,0.556,4137.6031,4224.6031,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,18,0.584,4120.952,4207.952,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,19,0.612,4104.7578,4191.7578,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,20,0.64,4089.1728,4176.1728,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,21,0.668,4074.3493,4161.3493,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,22,0.696,4060.4396,4147.4396,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,23,0.724,4047.596,4134.596,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,24,0.752,4035.9707,4122.9707,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,25,0.78,4025.716,4112.716,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,26,0.808,4016.9844,4103.9844,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,27,0.836,4009.928,4096.928,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,28,0.864,4004.6992,4091.6992,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,29,0.892,4001.4502,4088.4502,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,34,30,0.92,4000.3333,4087.3333,,,,,,,Konami,Shooter,87,1091,1172,93.1,7.97,891
flow,35,0,0.08,4430.0,4512.0,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,1,0.108,4431.7886,4513.7886,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,2,0.136,4436.9918,4518.9918,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,3,0.164,4445.3658,4527.3658,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,4,0.192,4456.6665,4538.6665,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,5,0.22,4470.6502,4552.6502,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,6,0.248,4487.0729,4569.0729,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,7,0.276,4505.6907,4587.6907,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,8,0.304,4526.2597,4608.2597,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,9,0.332,4548.536,4630.536,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,10,0.36,4572.2757,4654.2757,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,11,0.388,4597.2349,4679.2349,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,12,0.416,4623.1698,4705.1698,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,13,0.444,4649.8363,4731.8363,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,14,0.472,4676.9907,4758.9907,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,15,0.5,4704.3889,4786.3889,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,16,0.528,4731.7871,4813.7871,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,17,0.556,4758.9415,4840.9415,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,18,0.584,4785.608,4867.608,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,19,0.612,4811.5428,4893.5428,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,20,0.64,4836.5021,4918.5021,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,21,0.668,4860.2418,4942.2418,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,22,0.696,4882.5181,4964.5181,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,23,0.724,4903.0871,4985.0871,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,24,0.752,4921.7049,5003.7049,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,25,0.78,4938.1276,5020.1276,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,26,0.808,4952.1112,5034.1112,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,27,0.836,4963.412,5045.412,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,28,0.864,4971.7859,5053.7859,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,29,0.892,4976.9892,5058.9892,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,35,30,0.92,4978.7778,5060.7778,,,,,,,Konami,Platform,82,1091,1172,93.1,7.52,704
flow,36,0,0.08,4512.0,4588.0,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,1,0.108,4515.7554,4591.7554,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,2,0.136,4526.6802,4602.6802,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,3,0.164,4544.2622,4620.2622,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,4,0.192,4567.9895,4643.9895,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,5,0.22,4597.3498,4673.3498,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,6,0.248,4631.8311,4707.8311,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,7,0.276,4670.9213,4746.9213,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,8,0.304,4714.1083,4790.1083,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,9,0.332,4760.88,4836.88,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,10,0.36,4810.7243,4886.7243,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,11,0.388,4863.1291,4939.1291,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,12,0.416,4917.5822,4993.5822,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,13,0.444,4973.5717,5049.5717,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,14,0.472,5030.5853,5106.5853,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,15,0.5,5088.1111,5164.1111,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,16,0.528,5145.6369,5221.6369,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,17,0.556,5202.6505,5278.6505,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,18,0.584,5258.64,5334.64,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,19,0.612,5313.0932,5389.0932,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,20,0.64,5365.4979,5441.4979,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,21,0.668,5415.3422,5491.3422,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,22,0.696,5462.1139,5538.1139,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,23,0.724,5505.3009,5581.3009,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,24,0.752,5544.3911,5620.3911,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,25,0.78,5578.8724,5654.8724,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,26,0.808,5608.2328,5684.2328,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,27,0.836,5631.96,5707.96,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,28,0.864,5649.5421,5725.5421,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,29,0.892,5660.4668,5736.4668,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,36,30,0.92,5664.2222,5740.2222,,,,,,,Konami,Role-Playing,76,1091,1172,93.1,6.97,602
flow,37,0,0.08,4588.0,4734.0,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,1,0.108,4592.9204,4738.9204,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,2,0.136,4607.2343,4753.2343,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,3,0.164,4630.2707,4776.2707,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,4,0.192,4661.3586,4807.3586,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,5,0.22,4699.8272,4845.8272,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,6,0.248,4745.0053,4891.0053,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,7,0.276,4796.2222,4942.2222,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,8,0.304,4852.8067,4998.8067,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,9,0.332,4914.088,5060.088,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,10,0.36,4979.3951,5125.3951,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,11,0.388,5048.0569,5194.0569,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,12,0.416,5119.4027,5265.4027,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,13,0.444,5192.7613,5338.7613,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,14,0.472,5267.4618,5413.4618,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,15,0.5,5342.8333,5488.8333,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,16,0.528,5418.2048,5564.2048,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,17,0.556,5492.9054,5638.9054,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,18,0.584,5566.264,5712.264,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,19,0.612,5637.6097,5783.6097,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,20,0.64,5706.2716,5852.2716,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,21,0.668,5771.5787,5917.5787,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,22,0.696,5832.86,5978.86,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,23,0.724,5889.4445,6035.4445,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,24,0.752,5940.6613,6086.6613,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,25,0.78,5985.8395,6131.8395,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,26,0.808,6024.308,6170.308,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,27,0.836,6055.396,6201.396,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,28,0.864,6078.4324,6224.4324,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,29,0.892,6092.7463,6238.7463,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,37,30,0.92,6097.6667,6243.6667,,,,,,,Konami,Simulation,146,1091,1172,93.1,13.38,590
flow,38,0,0.08,4734.0,4765.0,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,1,0.108,4741.4934,4772.4934,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,2,0.136,4763.2924,4794.2924,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,3,0.164,4798.3751,4829.3751,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,4,0.192,4845.7198,4876.7198,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,5,0.22,4904.3045,4935.3045,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,6,0.248,4973.1076,5004.1076,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,7,0.276,5051.107,5082.107,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,8,0.304,5137.2811,5168.2811,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,9,0.332,5230.608,5261.608,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,10,0.36,5330.0658,5361.0658,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,11,0.388,5434.6328,5465.6328,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,12,0.416,5543.2871,5574.2871,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,13,0.444,5655.0069,5686.0069,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,14,0.472,5768.7703,5799.7703,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,15,0.5,5883.5556,5914.5556,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,16,0.528,5998.3408,6029.3408,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,17,0.556,6112.1042,6143.1042,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,18,0.584,6223.824,6254.824,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,19,0.612,6332.4783,6363.4783,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,20,0.64,6437.0453,6468.0453,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,21,0.668,6536.5031,6567.5031,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,22,0.696,6629.83,6660.83,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,23,0.724,6716.0041,6747.0041,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,24,0.752,6794.0036,6825.0036,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
flow,38,25,0.78,6862.8066,6893.8066,,,,,,,Konami,Puzzle,31,1091,1172,93.1,2.84,566
